P42656;Hayles stubby;0,00000000;102;0,15000000;46;0,66666667;9;0,55555556;41;1;2;rad24
O94729;Hayles rounded;0,00000000;386;0,12648221;48;0,00000000;325;0,38983051;78;0;2;tti2
O42709;FIRST;;;0,12363138;49;;;0,21538462;129;;11;cdc23
P87060;PomBase, Hayles long low penetrance;0,00000000;126;0,11257280;50;0,46666667;69;0,16666667;202;4;9;pop1
Q9UTR8;FIRST;;;0,11111111;51;;;0,31034483;99;;2;SPAC1006.03c
O14140;PomBase, Hayles long high penetrance;0,00000000;668;0,10000000;53;0,00000000;607;0,55555556;44;0;2;dss1
P50524;FIRST;;;0,10000000;52;;;0,55555556;43;;2;rpn12
O36027;PomBase, Hayles stubby;0,00000000;165;0,10000000;54;0,50000000;63;0,66666667;18;1;4;wsp1
Q10173;PomBase, Hayles long low penetrance;0,00000000;96;0,09732785;55;0,66666667;9;0,20558003;136;3;6;nuf2
P87126;PomBase, Hayles long high penetrance;0,09953846;31;0,09362113;56;0,72222222;6;0,21538462;130;16;33;cwf2
Q10426;FIRST;;;0,08036999;57;;;0,14598540;228;;2;rik1
Q9Y7K2;FIRST;;;0,07641634;58;;;0,36507937;92;;3;tor2
Q9UT46;FIRST;;;0,07084618;60;;;0,17857143;191;;6;moc3
Q09826;FIRST;;;0,07084618;59;;;0,17857143;190;;6;sds23
P47979;Hannah list, Hayles small;1,00000000;1;0,06957862;61;1,00000000;1;0,13565891;238;4;5;zfs1
O74991;PomBase, Hannah list, Hayles long high penetrance;0,28571429;23;0,06937307;62;0,41176471;88;0,16241299;204;2;3;pof3
O14122;Hayles long high penetrance;0,00000000;52;0,06921891;63;0,57142857;22;0,12915129;239;1;3;pcu4
O13802;FIRST;;;0,05590956;64;;;0,12037833;246;;2;ebp2
Q9C107;PomBase, Hannah list, Hayles long branched;0,00000000;106;0,05590956;65;0,30434783;100;0,14098691;236;1;2;mcl1
P87061;PomBase, Hayles curved;0,00000000;110;0,05454545;66;0,47058824;68;0,50000000;52;4;5;tea1
Q9P7H1;PomBase, Hayles small;1,00000000;1;0,05000000;67;1,00000000;1;0,45454545;58;2;2;clp1
O43071;FIRST;;;0,04754808;68;;;0,21116139;131;;21;prp17
Q9P7H6;FIRST;;;0,04525242;69;;;0,18372703;149;;10;SPAC1782.03
P49777;PomBase, Hayles long low penetrance;0,00000000;758;0,04302843;70;0,00000000;697;0,22257552;125;0;2;cbp1
Q09825;PomBase, Hayles long high penetrance;1,00000000;1;0,04254882;71;1,00000000;1;0,10802469;251;5;6;sad1
Q10990;Hannah list, Hayles long high penetrance;0,83333333;2;0,04244604;72;1,00000000;1;0,11503698;248;4;4;cdt2
P28040;FIRST;;;0,04224049;73;;;0,12433393;245;;2;pol1
Q09760;Hayles long low penetrance;0,52380952;7;0,04152107;74;0,50000000;58;0,14553015;229;3;6;cul3
P40380;FIRST;;;0,03422405;75;;;0,14432990;233;;3;rum1
P04551;PomBase, Hayles long high penetrance;0,83333333;2;0,02887975;76;0,80000000;4;0,12738854;241;3;5;cdc2
Q10198;FIRST;;;0,02836588;78;;;0,17156863;198;;3;ndc80
O14215;Hayles long high penetrance;0,00000000;68;0,02836588;77;0,66666667;9;0,11102300;250;1;2;spp1
Q09685;PomBase, Hayles long high penetrance;0,15069231;30;0,02257523;79;0,72222222;6;0,18893387;145;18;29;dre4
P36630;FIRST;;;0,02050360;80;;;0,14418126;234;;2;cig2
Q9UR09;Hayles rounded;0,00000000;59;0,02021240;84;0,57142857;26;0,15401540;219;1;3;psu1
Q92345;Hayles long high penetrance;0,00000000;56;0,02021240;81;0,57142857;23;0,15401540;216;1;3;SPAC1F8.07c
Q9HDX9;PomBase, Hayles skittle;0,00000000;58;0,02021240;83;0,57142857;25;0,15401540;218;1;3;SPAPB1A10.11c
P78958;Hayles long high penetrance;0,00000000;57;0,02021240;82;0,57142857;24;0,15401540;217;1;3;tdh1
O94301;PomBase, Hayles long branched;1,00000000;1;0,01976285;85;1,00000000;1;0,31081081;98;5;6;hfi1
O74517;PomBase, Hayles long high penetrance;0,01030769;38;0,01885580;86;0,59090909;19;0,20864382;134;8;12;SPCC663.11
O59836;PomBase, Hayles long high penetrance;0,22222222;25;0,01726447;87;0,36000000;96;0,17902813;189;2;5;dfp1
O94276;FIRST;;;0,01536485;88;;;0,11551155;247;;3;SPBP8B7.28c
O14399;PomBase, Hayles long high penetrance;0,00000000;97;0,01459404;89;0,35000000;97;0,12879485;240;1;2;ned8
Q9URY2;FIRST;;;0,01428571;90;;;0,17114914;199;;2;alp7
O94263;PomBase, Hayles long high penetrance;0,00000000;67;0,01428571;91;1,00000000;1;0,17789072;192;1;2;dpb2
Q9Y738;Hayles long low penetrance;1,00000000;1;0,01428571;94;1,00000000;1;0,17114914;200;2;2;mis12
O74627;PomBase, Hayles curved;0,50000000;8;0,01428571;93;0,66666667;9;0,11326861;249;2;2;pch1
O74946;PomBase, Hayles long high penetrance;1,00000000;1;0,01428571;92;1,00000000;1;0,10014306;257;2;2;spb70
P50582;PomBase, Hayles long high penetrance;0,38888889;17;0,01411100;95;0,47368421;65;0,18918919;144;2;5;hsk1
P41411;FIRST;;;0,01366906;96;;;0,14373717;235;;2;cdc18
P41889;PomBase, Hayles long low penetrance;0,00000000;154;0,01307190;97;0,44444444;77;0,40909091;73;3;6;cut9
O13790;PomBase, Hayles long high penetrance;0,47619048;9;0,01175060;98;0,53846154;50;0,16627078;203;3;5;cul1
Q6BDR8;Hayles long high penetrance;0,01805556;36;0,00984848;100;0,75000000;5;0,46153846;56;7;7;nse4
O13688;Hayles long high penetrance;0,01805556;35;0,00984848;99;0,75000000;5;0,46153846;55;7;7;nse6
P53692;Hayles long low penetrance;0,01805556;37;0,00984848;101;0,75000000;5;0,46153846;57;7;7;smc6
P36613;PomBase, Hayles long branched;0,00000000;64;0,00709147;103;1,00000000;1;0,16073479;206;1;3;mcs2
O94684;Hayles long branched;0,00000000;63;0,00709147;102;1,00000000;1;0,16073479;205;1;3;pmh1
O13370;FIRST;;;0,00435081;104;;;0,17412935;197;;2;sum3
Q53EK2;PomBase, Hayles long low penetrance;0,00555556;39;0,00303030;105;0,69230769;8;0,44444444;62;6;6;nse1
Q9Y7U4;Hayles long low penetrance;0,00555556;40;0,00303030;106;0,69230769;8;0,44444444;63;6;6;nse3
P40231;PomBase, Hayles rounded;0,00000000;779;0,00263505;107;0,00000000;718;0,28395062;108;0;2;cka1
Q9UUM2;FIRST;;;0,00256423;108;;;0,18666667;146;;3;swi1
O14097;Hayles long low penetrance;0,00384615;41;0,00121880;109;0,53061224;53;0,18324607;152;6;10;SPAC2F3.14c
P40381;FIRST;;;0,00115108;110;;;0,15981735;211;;3;swi6
O94316;PomBase, Hayles long high penetrance;0,00346154;42;0,00080719;111;0,56521739;31;0,18421053;147;6;8;cwf10
O13672;PomBase, Hayles long low penetrance;0,00000000;751;0,00063378;112;0,00000000;690;0,15233950;220;0;3;rpl8
O74966;Hayles long low penetrance;0,00038462;47;0,00062593;113;0,55319149;42;0,18396846;148;5;7;smg1
O94417;Hayles long high penetrance;0,00205128;43;0,00057252;114;0,54166667;44;0,18372703;150;4;6;cwf26
O59706;PomBase, Hayles long high penetrance;0,00205128;44;0,00057252;115;0,54166667;45;0,18372703;151;4;6;sap61
O94329;PomBase, Hayles long low penetrance;0,00000000;89;0,00057211;116;0,39130435;91;0,19914651;140;2;3;psf2
Q09142;Hayles long high penetrance;0,00000000;86;0,00035971;117;0,50000000;60;0,12692656;243;1;2;orc2
O75001;PomBase, Hayles long high penetrance;0,03703704;33;0,00011477;118;0,50000000;59;0,20895522;133;3;3;mcm7
O14187;FIRST;;;0,00007023;119;;;0,18300654;153;;6;spp42
O74113;PomBase, Hayles long high penetrance;0,00000000;88;0,00005139;120;0,39130435;90;0,19607843;141;2;3;cdc45
Q09882;FIRST;;;0,00004111;122;;;0,18276762;155;;5;prp45
Q9UUI3;FIRST;;;0,00004111;121;;;0,17994859;185;;2;sap145
