RPB9;YGL070C;id and name don't match;doubed, SHP1
SHP1;YBL058W;id and name don't match;doubed, RPB9
RPL37A;YLR185W;id and name don't match;doubed, RPL35A
RPL35A;YDL191W;id and name don't match;doubled, RPL37A
